group_id	label	binary_label	subtype	label_type
cea_g_53b59943deb2e33c94bc	Other	0	Normal	controlled_task_objective
cea_g_70549158962a7379517a	Malicious	1	Malicious	controlled_task_objective
cea_g_00475e5aff3d22e8766f	Malicious	1	Malicious	controlled_task_objective
cea_g_ef0773c7fa2b4a690b43	Malicious	1	Malicious	controlled_task_objective
cea_g_348824750c2f384f138d	Malicious	1	Malicious	controlled_task_objective
cea_g_85f46e3d18fcd040e450	Other	0	Benign	controlled_task_objective
cea_g_4f6ed4ff28da7293ff1f	Other	0	Benign	controlled_task_objective
cea_g_686d1ccf40ceaa5b242f	Other	0	Benign	controlled_task_objective
cea_g_393c0d5004db99d6f660	Other	0	Benign	controlled_task_objective
cea_g_86bec5d5f040d9566cd3	Other	0	Normal	controlled_task_objective
cea_g_82561dacf58d0bdbe554	Malicious	1	Malicious	controlled_task_objective
cea_g_d0fa14ff1d271d257a22	Malicious	1	Malicious	controlled_task_objective
cea_g_155855150d4184b31792	Malicious	1	Malicious	controlled_task_objective
cea_g_46c4850b4169fa95da79	Malicious	1	Malicious	controlled_task_objective
cea_g_52aa28dd4367c9d17f60	Other	0	Benign	controlled_task_objective
cea_g_c4bcba1b269942386ff0	Malicious	1	Malicious	controlled_task_objective
cea_g_645c6c62ecb83e1bc7b4	Malicious	1	Malicious	controlled_task_objective
cea_g_6df2c4bd33b7e78e7325	Other	0	Benign	controlled_task_objective
cea_g_3e34b3bf7d8f4b418f33	Malicious	1	Malicious	controlled_task_objective
cea_g_0a82c20c24279303356c	Malicious	1	Malicious	controlled_task_objective
cea_g_a796162a31815f574d52	Malicious	1	Malicious	controlled_task_objective
cea_g_741040bcb821da16a4eb	Malicious	1	Malicious	controlled_task_objective
cea_g_c04fec56fdd4972f6957	Malicious	1	Malicious	controlled_task_objective
cea_g_ac12c8aaf39e1ae25772	Malicious	1	Malicious	controlled_task_objective
cea_g_15308b1f7df112e7831c	Other	0	Benign	controlled_task_objective
cea_g_966d9a282ab8986f4107	Malicious	1	Malicious	controlled_task_objective
cea_g_5dd6129f22c8f1f0834b	Other	0	Normal	controlled_task_objective
cea_g_9913c76d07ea985cb04f	Malicious	1	Malicious	controlled_task_objective
cea_g_ffbed919479813303d23	Other	0	Benign	controlled_task_objective
cea_g_81eb6625dff27b345a2a	Other	0	Normal	controlled_task_objective
cea_g_75823875a75e0abf18f8	Malicious	1	Malicious	controlled_task_objective
cea_g_e4455135d756d7747d05	Other	0	Benign	controlled_task_objective
cea_g_e037aed9f97171b3addb	Other	0	Normal	controlled_task_objective
cea_g_bc053e48be7ebf484e19	Malicious	1	Malicious	controlled_task_objective
cea_g_9f26be3218491880f90e	Other	0	Benign	controlled_task_objective
cea_g_c15b3079cdea9befde56	Malicious	1	Malicious	controlled_task_objective
cea_g_5b1956ac0ce9e8f9fcda	Other	0	Normal	controlled_task_objective
cea_g_3c6c493745fb62b8dd5b	Other	0	Normal	controlled_task_objective
cea_g_97bb4c61b8f211250d8f	Other	0	Normal	controlled_task_objective
cea_g_248abe38d7214b20cedb	Other	0	Normal	controlled_task_objective
cea_g_a10870b2f6edfe2c44ca	Malicious	1	Malicious	controlled_task_objective
cea_g_4b59d54d191336d9c39d	Other	0	Normal	controlled_task_objective
cea_g_83cfec7b14cb208ef4cd	Malicious	1	Malicious	controlled_task_objective
cea_g_3b79f094e4cf4dcc5d02	Malicious	1	Malicious	controlled_task_objective
cea_g_a30fe421a6926d07566c	Other	0	Benign	controlled_task_objective
cea_g_503a920211e4c4c90827	Other	0	Benign	controlled_task_objective
cea_g_99eca8ba5726fc3b590f	Other	0	Benign	controlled_task_objective
cea_g_6b02a9b501398f501028	Other	0	Normal	controlled_task_objective
cea_g_7a2777a2208931d229e8	Other	0	Benign	controlled_task_objective
cea_g_96894ffb708eaf0e2535	Other	0	Normal	controlled_task_objective
cea_g_44f372cb0fce94fdec34	Malicious	1	Malicious	controlled_task_objective
cea_g_bd193d8fd4433406f089	Malicious	1	Malicious	controlled_task_objective
cea_g_cffacb5ab47bf40efb87	Other	0	Normal	controlled_task_objective
cea_g_e0f04457f66021c40dd9	Malicious	1	Malicious	controlled_task_objective
cea_g_a7e9d3cd8ebaceedccc2	Malicious	1	Malicious	controlled_task_objective
cea_g_b59fecdf8e6fd9ec837a	Other	0	Normal	controlled_task_objective
cea_g_7a6a058d2de45c3fa58b	Other	0	Normal	controlled_task_objective
cea_g_eebb9fbdd70c1892c61f	Other	0	Benign	controlled_task_objective
cea_g_c8f4100d7af4f5bf2098	Other	0	Normal	controlled_task_objective
cea_g_5f8d49f33e4d1898fe96	Malicious	1	Malicious	controlled_task_objective
cea_g_6e6513ca9c45d414b6cc	Other	0	Benign	controlled_task_objective
cea_g_7f8d92b3b2a74d37f054	Malicious	1	Malicious	controlled_task_objective
cea_g_54871d95d4f7b8cb5077	Other	0	Normal	controlled_task_objective
cea_g_d13b321bc8a00b4febcf	Malicious	1	Malicious	controlled_task_objective
cea_g_d2906c1f4c9fc19dd881	Malicious	1	Malicious	controlled_task_objective
cea_g_4a34e4c4cd41157b86dd	Malicious	1	Malicious	controlled_task_objective
cea_g_78814fe7e1c0ed3a0b7b	Other	0	Benign	controlled_task_objective
cea_g_d469a56d6bc2307602f3	Other	0	Normal	controlled_task_objective
cea_g_07a340e5829033849fa2	Other	0	Normal	controlled_task_objective
cea_g_8843a26efa7f9505a816	Malicious	1	Malicious	controlled_task_objective
cea_g_2d925327e8eef65582f3	Other	0	Normal	controlled_task_objective
cea_g_b7baf7e4e8b489ed3dfb	Malicious	1	Malicious	controlled_task_objective
cea_g_dfcc8bc0463cf7074716	Other	0	Benign	controlled_task_objective
cea_g_09cd083e2aec92289f03	Other	0	Benign	controlled_task_objective
cea_g_437d3f1e015b3eeba186	Other	0	Benign	controlled_task_objective
cea_g_bf0eb98cb6ed35f0f78a	Malicious	1	Malicious	controlled_task_objective
cea_g_e3178129f43cca606af7	Malicious	1	Malicious	controlled_task_objective
cea_g_4cd21e6c329da466e231	Other	0	Normal	controlled_task_objective
cea_g_8ddcf79f2f8dcf0cb3c3	Malicious	1	Malicious	controlled_task_objective
cea_g_0bab5e17132c71a2ef8e	Malicious	1	Malicious	controlled_task_objective
cea_g_63440e3a79baf26a812e	Malicious	1	Malicious	controlled_task_objective
cea_g_dc0695b385f681bad3ae	Malicious	1	Malicious	controlled_task_objective
cea_g_5ae101606ca9d18a6e91	Malicious	1	Malicious	controlled_task_objective
cea_g_077402e59b293da7f580	Other	0	Normal	controlled_task_objective
cea_g_4a6107781692bdc7cad8	Other	0	Benign	controlled_task_objective
cea_g_0f75ce6637af0bdc7271	Malicious	1	Malicious	controlled_task_objective
cea_g_4a2cbddb1adf7edcb2b5	Malicious	1	Malicious	controlled_task_objective
cea_g_8313fb7f07a3ce2205b0	Other	0	Normal	controlled_task_objective
cea_g_10533c1fe1bbca569e52	Other	0	Normal	controlled_task_objective
cea_g_4db4c53e340599a5d675	Malicious	1	Malicious	controlled_task_objective
cea_g_d04af4c4595f2126426b	Malicious	1	Malicious	controlled_task_objective
cea_g_36f3b71aea6477ced473	Other	0	Normal	controlled_task_objective
cea_g_8a505decd2df14608629	Other	0	Benign	controlled_task_objective
cea_g_6a9fcf0f96d195fe399b	Malicious	1	Malicious	controlled_task_objective
cea_g_53557630da04417d3d57	Malicious	1	Malicious	controlled_task_objective
cea_g_5542b936b4da5346a68b	Other	0	Benign	controlled_task_objective
cea_g_abd789d13299dec3c539	Other	0	Normal	controlled_task_objective
cea_g_262ea3e326f8cdfec601	Other	0	Benign	controlled_task_objective
cea_g_abe9339f2802a011ac82	Other	0	Normal	controlled_task_objective
cea_g_975f465c7c8c7821f894	Other	0	Normal	controlled_task_objective
cea_g_f7f785aca3835a2d4d46	Malicious	1	Malicious	controlled_task_objective
cea_g_1c25bc1a06a645c0a755	Malicious	1	Malicious	controlled_task_objective
cea_g_33b221b2b3e13d3cad02	Malicious	1	Malicious	controlled_task_objective
cea_g_adf820d50936725f7035	Malicious	1	Malicious	controlled_task_objective
cea_g_7310990f814f2cdfac8e	Other	0	Normal	controlled_task_objective
cea_g_fafd06a1869dab803e73	Malicious	1	Malicious	controlled_task_objective
cea_g_00a5524da43e97ce5eb5	Other	0	Benign	controlled_task_objective
cea_g_71afdaa98505f3809093	Malicious	1	Malicious	controlled_task_objective
cea_g_7d93e032092ed3fb16b0	Malicious	1	Malicious	controlled_task_objective
cea_g_9e04f46a3f7e82e1ed3c	Malicious	1	Malicious	controlled_task_objective
cea_g_39af0cea723a9aaba91b	Other	0	Benign	controlled_task_objective
cea_g_d089b751fc38ab3711bc	Malicious	1	Malicious	controlled_task_objective
cea_g_9f9b0d9edce2d4fb8d99	Other	0	Normal	controlled_task_objective
cea_g_3ec571a18d288528dea7	Malicious	1	Malicious	controlled_task_objective
cea_g_dd8e36c368f9b37aee8a	Malicious	1	Malicious	controlled_task_objective
cea_g_9d5051ddd80815cbe5ed	Malicious	1	Malicious	controlled_task_objective
cea_g_89975146af4008e9d92d	Other	0	Benign	controlled_task_objective
cea_g_b8967b8fa5f31421044d	Other	0	Benign	controlled_task_objective
cea_g_d6d5614941c47e1cd5d8	Other	0	Normal	controlled_task_objective
cea_g_58cb532689488f2aed84	Other	0	Benign	controlled_task_objective
cea_g_f5e440df7e3c60f3ea09	Malicious	1	Malicious	controlled_task_objective
cea_g_7973fa218933503492c7	Other	0	Normal	controlled_task_objective
cea_g_21135c2aa48162659b57	Other	0	Benign	controlled_task_objective
cea_g_da0a87007613bc7187dd	Malicious	1	Malicious	controlled_task_objective
cea_g_e6e98f799ee2ca7eba9a	Other	0	Benign	controlled_task_objective
cea_g_d3ce0cf4236b91c364b5	Malicious	1	Malicious	controlled_task_objective
cea_g_8224c6db02ef01d45f89	Other	0	Normal	controlled_task_objective
cea_g_11beaf37769ac862d3f9	Other	0	Normal	controlled_task_objective
cea_g_e45ec56047d22c47b6cf	Malicious	1	Malicious	controlled_task_objective
cea_g_5066b7185cb2238af71c	Malicious	1	Malicious	controlled_task_objective
cea_g_bd0adb4e814dce7aaa9f	Other	0	Benign	controlled_task_objective
cea_g_ee2a467698ddf417acad	Other	0	Normal	controlled_task_objective
cea_g_5467fcb760836c321367	Other	0	Normal	controlled_task_objective
cea_g_9be4e2e9b6ece3ed257a	Malicious	1	Malicious	controlled_task_objective
cea_g_dd071d900208fff20243	Malicious	1	Malicious	controlled_task_objective
cea_g_8f72ebbe3600830d9cd9	Malicious	1	Malicious	controlled_task_objective
cea_g_fa70006fca1efbdbe2ca	Malicious	1	Malicious	controlled_task_objective
cea_g_73bdd776311ae6252972	Malicious	1	Malicious	controlled_task_objective
cea_g_5b6346c1492cb75af29c	Malicious	1	Malicious	controlled_task_objective
cea_g_608e3b0b46735733e893	Malicious	1	Malicious	controlled_task_objective
cea_g_67a6b0f5ea2efa4eeb43	Other	0	Benign	controlled_task_objective
cea_g_7f8e85681c7a67ed48bb	Malicious	1	Malicious	controlled_task_objective
cea_g_e275834af9a11a9e80c6	Malicious	1	Malicious	controlled_task_objective
cea_g_75812562b5b3820143a8	Malicious	1	Malicious	controlled_task_objective
cea_g_f14c509606ae6e45c234	Other	0	Normal	controlled_task_objective
cea_g_7f830a66a08b12119fe4	Malicious	1	Malicious	controlled_task_objective
cea_g_3b7cd69c3b038bbd82b3	Malicious	1	Malicious	controlled_task_objective
cea_g_385bd927e561c486440e	Other	0	Normal	controlled_task_objective
cea_g_b6ef8bce54c4096744bf	Other	0	Benign	controlled_task_objective
cea_g_9e3d1fb73541d165f091	Malicious	1	Malicious	controlled_task_objective
cea_g_09ad2e019c213d26d7f3	Other	0	Benign	controlled_task_objective
cea_g_cdaa692b8e587e6f4404	Other	0	Benign	controlled_task_objective
cea_g_e144e155330e31ad599f	Other	0	Normal	controlled_task_objective
cea_g_c4504d0d39064e11d7a4	Other	0	Normal	controlled_task_objective
cea_g_dc407d1c2d260b97134c	Other	0	Benign	controlled_task_objective
cea_g_fb244191ff6d0160b8e8	Malicious	1	Malicious	controlled_task_objective
cea_g_8876657302fcaf005c1a	Malicious	1	Malicious	controlled_task_objective
cea_g_37e23b8d7da220e4b41b	Malicious	1	Malicious	controlled_task_objective
cea_g_39196ff1c687831bd445	Other	0	Normal	controlled_task_objective
cea_g_39b24c149262d68b72f7	Other	0	Normal	controlled_task_objective
cea_g_45f0f89d3d68171ef3a2	Malicious	1	Malicious	controlled_task_objective
cea_g_85e8af05d1c9f8553284	Malicious	1	Malicious	controlled_task_objective
cea_g_a80f39dffcd63b4261a8	Other	0	Normal	controlled_task_objective
cea_g_5723d11e66f2a1b6ee7e	Other	0	Benign	controlled_task_objective
cea_g_764f28a958b1276d115d	Malicious	1	Malicious	controlled_task_objective
cea_g_e5083839b66942a4c1f0	Malicious	1	Malicious	controlled_task_objective
cea_g_2e792d3fea5df0c62d36	Other	0	Benign	controlled_task_objective
cea_g_28a3e23a28b5c1b1cc94	Other	0	Benign	controlled_task_objective
cea_g_1301c7d2f3ca8d62b5f0	Malicious	1	Malicious	controlled_task_objective
cea_g_5b2f4426bf44b2c70632	Malicious	1	Malicious	controlled_task_objective
cea_g_4998c4ea2450da797b30	Other	0	Benign	controlled_task_objective
cea_g_763ee5e44811dd890293	Malicious	1	Malicious	controlled_task_objective
cea_g_b226d34f9320cce3db7f	Malicious	1	Malicious	controlled_task_objective
cea_g_7e4a2b9bcbb72b0689b5	Other	0	Benign	controlled_task_objective
cea_g_839f3cfb2f4882ed8189	Other	0	Normal	controlled_task_objective
cea_g_5caa1ccec0340eda8f31	Malicious	1	Malicious	controlled_task_objective
cea_g_abcdbe867c9def4d038e	Other	0	Benign	controlled_task_objective
cea_g_af3380162e2ee36de0ae	Malicious	1	Malicious	controlled_task_objective
cea_g_fcf316fa7e6c1e67b168	Malicious	1	Malicious	controlled_task_objective
cea_g_fdc21b0f3f5afe6f2bd0	Other	0	Benign	controlled_task_objective
cea_g_336efb77a1677c220dd7	Malicious	1	Malicious	controlled_task_objective
cea_g_d9fdf83ad01fe41f8ee7	Other	0	Benign	controlled_task_objective
cea_g_fb6e2823774dcabd7618	Other	0	Benign	controlled_task_objective
cea_g_e9200d08e95850f0e156	Malicious	1	Malicious	controlled_task_objective
cea_g_72dba2174637d35065fa	Malicious	1	Malicious	controlled_task_objective
cea_g_0daaa2de1a83830b100f	Other	0	Normal	controlled_task_objective
cea_g_1b13f4d6a85e24ab4844	Other	0	Benign	controlled_task_objective
cea_g_3d042f33bb65a62e62f3	Other	0	Benign	controlled_task_objective
cea_g_c86a58d97cd5ff5497f4	Other	0	Normal	controlled_task_objective
cea_g_76413add53086eff17bd	Malicious	1	Malicious	controlled_task_objective
cea_g_c99c403555e2106d2932	Other	0	Normal	controlled_task_objective
cea_g_838ee0042339ef1be047	Other	0	Benign	controlled_task_objective
cea_g_6783b635bb837990174e	Other	0	Normal	controlled_task_objective
cea_g_badb07a6cda514202e95	Malicious	1	Malicious	controlled_task_objective
cea_g_e12215aa2e34e8e7aa23	Malicious	1	Malicious	controlled_task_objective
cea_g_31502e788d6c19973707	Malicious	1	Malicious	controlled_task_objective
cea_g_28834f555f49fb83600e	Other	0	Benign	controlled_task_objective
cea_g_acd1541b83e37ad88a51	Other	0	Benign	controlled_task_objective
cea_g_24c1875a83f4640ca8d2	Other	0	Benign	controlled_task_objective
cea_g_99f2574cf2aeb5fbb4a9	Other	0	Normal	controlled_task_objective
cea_g_9dbc31d7eb47f630e28a	Other	0	Benign	controlled_task_objective
cea_g_6ba793e04a73f0dabbe5	Other	0	Benign	controlled_task_objective
cea_g_7274200004d076aee512	Other	0	Benign	controlled_task_objective
cea_g_299736a7d84740f9f185	Other	0	Benign	controlled_task_objective
cea_g_eb5a2e254ea86c9687d2	Malicious	1	Malicious	controlled_task_objective
cea_g_1d494f97dab4914a08c2	Malicious	1	Malicious	controlled_task_objective
cea_g_89a9c8600ad913c63dfe	Other	0	Benign	controlled_task_objective
cea_g_9633bbc10dd571cc6afb	Malicious	1	Malicious	controlled_task_objective
cea_g_ddd8984945ba55eb3607	Other	0	Benign	controlled_task_objective
cea_g_31a8b7fbae63085b63fb	Malicious	1	Malicious	controlled_task_objective
cea_g_5d42f21aec28a373407f	Other	0	Normal	controlled_task_objective
cea_g_d67dea5ec693a133e0fb	Other	0	Benign	controlled_task_objective
cea_g_a5ab5726195401aadf97	Malicious	1	Malicious	controlled_task_objective
cea_g_1156689c289e4d53218d	Malicious	1	Malicious	controlled_task_objective
cea_g_62ea62dbbd1ad4576a2a	Malicious	1	Malicious	controlled_task_objective
cea_g_46ac0c148878ec2f107c	Malicious	1	Malicious	controlled_task_objective
cea_g_928c285d4d7f207a47f1	Malicious	1	Malicious	controlled_task_objective
cea_g_102281f697d198c92059	Other	0	Benign	controlled_task_objective
cea_g_3ceac0017e2c5a308293	Malicious	1	Malicious	controlled_task_objective
cea_g_3ce2204052eb103bb4e2	Malicious	1	Malicious	controlled_task_objective
cea_g_6bd4c71112c0f659f7f4	Malicious	1	Malicious	controlled_task_objective
cea_g_282ce2606e42b0c79689	Other	0	Benign	controlled_task_objective
cea_g_17f5f19faa6142b83aee	Malicious	1	Malicious	controlled_task_objective
cea_g_085238973569458bf836	Malicious	1	Malicious	controlled_task_objective
cea_g_0cf52f067658fc64919a	Malicious	1	Malicious	controlled_task_objective
cea_g_39b1846278d30398b808	Malicious	1	Malicious	controlled_task_objective
cea_g_f601a016724262350da9	Other	0	Normal	controlled_task_objective
cea_g_56a34eebe85f68f3d7e5	Malicious	1	Malicious	controlled_task_objective
cea_g_363934565c3990e14d48	Malicious	1	Malicious	controlled_task_objective
cea_g_41e17095e157c196d995	Malicious	1	Malicious	controlled_task_objective
cea_g_dc887c8efc5e68c1db90	Other	0	Benign	controlled_task_objective
cea_g_71afd26521072aabd7a6	Other	0	Normal	controlled_task_objective
cea_g_4f7479bc3eb3ca6ab0f3	Malicious	1	Malicious	controlled_task_objective
cea_g_6f3ed09f20138ee23b7f	Other	0	Normal	controlled_task_objective
cea_g_526cbee1f771f93b5350	Other	0	Benign	controlled_task_objective
cea_g_d3deb3fc838fd6ed6c63	Malicious	1	Malicious	controlled_task_objective
cea_g_dc7c2891b78696871a28	Other	0	Normal	controlled_task_objective
cea_g_e8ac349ff7d4fbdf949f	Malicious	1	Malicious	controlled_task_objective
cea_g_9e856e907ca7b61fa55c	Other	0	Normal	controlled_task_objective
cea_g_464daeb49bcf936ce4b7	Other	0	Normal	controlled_task_objective
cea_g_6c5c355021186bab003e	Other	0	Benign	controlled_task_objective
cea_g_040e29946b43f6e1008e	Other	0	Normal	controlled_task_objective
cea_g_de40a1a6666dbe8c0751	Malicious	1	Malicious	controlled_task_objective
cea_g_5c566c1578ec3ef89563	Malicious	1	Malicious	controlled_task_objective
cea_g_5d3d37e08be90450f81c	Other	0	Normal	controlled_task_objective
cea_g_c9ba9e376169aff38601	Other	0	Normal	controlled_task_objective
cea_g_40783217e54a31a714f3	Malicious	1	Malicious	controlled_task_objective
cea_g_aae00795f80fd636597c	Other	0	Normal	controlled_task_objective
cea_g_e88c16ac07cf71dd23af	Malicious	1	Malicious	controlled_task_objective
cea_g_ad93c7e979bf7ba59e0a	Malicious	1	Malicious	controlled_task_objective
cea_g_e1495726db5e6aa114bb	Malicious	1	Malicious	controlled_task_objective
cea_g_fbf79f74e0c473fba282	Malicious	1	Malicious	controlled_task_objective
cea_g_028096c997a937b43a71	Other	0	Normal	controlled_task_objective
cea_g_71a97cabb7819266d124	Malicious	1	Malicious	controlled_task_objective
cea_g_73749ec61d97c630d178	Other	0	Benign	controlled_task_objective
cea_g_6a30206aeeff42d37130	Malicious	1	Malicious	controlled_task_objective
cea_g_4a84595e490c261f09d1	Malicious	1	Malicious	controlled_task_objective
cea_g_744028dbd4d8eda34f6d	Other	0	Benign	controlled_task_objective
cea_g_1177940fc635f028246d	Malicious	1	Malicious	controlled_task_objective
cea_g_eedc55e03f5633eafabe	Other	0	Benign	controlled_task_objective
cea_g_85f8c8c6579454f7c93f	Other	0	Benign	controlled_task_objective
cea_g_cf298dd6c89e9d2f249b	Malicious	1	Malicious	controlled_task_objective
cea_g_448408bc208338b42619	Malicious	1	Malicious	controlled_task_objective
cea_g_f85f2dc32763b1b6beb4	Malicious	1	Malicious	controlled_task_objective
cea_g_1f0d749c39f99bb2bd09	Other	0	Benign	controlled_task_objective
cea_g_94d89bc0c71f6fe3d6f0	Other	0	Normal	controlled_task_objective
cea_g_a335193df7d52d97705a	Other	0	Benign	controlled_task_objective
cea_g_f761b84ff570130d04a1	Malicious	1	Malicious	controlled_task_objective
cea_g_86b21dd403621ab0ceff	Other	0	Normal	controlled_task_objective
